time,symbol,score,signal,position,action,close_price
2025-10-05 16:00:00,SOL,79.1,多,long,open_long,235.18
2025-10-05 20:00:00,BTC,4.3,空,short,open_short,123085.88
2025-10-05 20:00:00,ETH,52.8,中性,flat,hold,4531.65
2025-10-05 20:00:00,SOL,46.7,中性,flat,reduce_long,231.31
2025-10-06 00:00:00,BTC,79.3,多,flat,reduce_short,123265.54
2025-10-06 00:00:00,ETH,83.6,多,long,open_long,4528.51
2025-10-06 00:00:00,SOL,71.9,多,long,open_long,231.09
2025-10-06 04:00:00,BTC,18.6,空,short,open_short,122705.32
2025-10-06 04:00:00,ETH,40.8,空,flat,reduce_long,4498.57
2025-10-06 04:00:00,SOL,32.1,空,flat,reduce_long,227.98
2025-10-06 08:00:00,BTC,58.7,多,flat,reduce_short,123347.29
2025-10-06 08:00:00,ETH,46.5,中性,flat,hold,4499.29
2025-10-06 08:00:00,SOL,48.4,中性,flat,hold,228.7
2025-10-06 12:00:00,BTC,18.0,空,short,open_short,123580.26
2025-10-06 12:00:00,ETH,31.7,空,short,open_short,4524.66
2025-10-06 12:00:00,SOL,27.4,空,short,open_short,230.67
2025-10-06 16:00:00,BTC,71.3,多,flat,reduce_short,123846.55
2025-10-06 16:00:00,ETH,58.6,多,flat,reduce_short,4561.61
2025-10-06 16:00:00,SOL,50.0,中性,flat,reduce_short,233.71
2025-10-06 20:00:00,BTC,86.5,多,long,open_long,124556.64
2025-10-06 20:00:00,ETH,67.8,多,long,open_long,4581.29
2025-10-06 20:00:00,SOL,71.1,多,long,open_long,234.1
2025-10-07 00:00:00,BTC,93.9,多,long,hold,125455.24
2025-10-07 00:00:00,ETH,94.7,多,long,hold,4678.18
2025-10-07 00:00:00,SOL,67.9,多,flat,reduce_long,235.7
2025-10-07 04:00:00,BTC,78.9,多,flat,reduce_long,125211.02
2025-10-07 04:00:00,ETH,85.6,多,flat,reduce_long,4689.12
2025-10-07 04:00:00,SOL,60.7,多,long,open_long,233.6
2025-10-07 08:00:00,BTC,73.7,多,long,open_long,124900.93
2025-10-07 08:00:00,ETH,75.6,多,long,open_long,4680.03
2025-10-07 08:00:00,SOL,66.8,多,long,hold,232.52
2025-10-07 12:00:00,BTC,25.2,空,flat,reduce_long,124500.0
2025-10-07 12:00:00,ETH,84.5,多,long,hold,4713.6
2025-10-07 12:00:00,SOL,62.1,多,flat,reduce_long,234.85
2025-10-07 16:00:00,BTC,22.8,空,short,open_short,123861.75
2025-10-07 16:00:00,ETH,60.6,多,flat,reduce_long,4670.36
2025-10-07 16:00:00,SOL,12.1,空,short,open_short,230.01
2025-10-07 20:00:00,BTC,86.5,多,flat,reduce_short,124917.99
2025-10-07 20:00:00,ETH,91.1,多,long,open_long,4747.46
2025-10-07 20:00:00,SOL,28.6,空,flat,reduce_short,231.48
2025-10-08 00:00:00,BTC,0.0,空,short,open_short,121684.17
2025-10-08 00:00:00,ETH,0.0,空,flat,reduce_long,4499.3
2025-10-08 00:00:00,SOL,3.3,空,short,open_short,224.4
2025-10-08 04:00:00,BTC,12.7,空,flat,reduce_short,121943.61
2025-10-08 04:00:00,ETH,9.2,空,short,open_short,4509.3
2025-10-08 04:00:00,SOL,3.6,空,flat,reduce_short,223.49
2025-10-08 08:00:00,BTC,6.6,空,short,open_short,121914.09
2025-10-08 08:00:00,ETH,2.0,空,short,hold,4471.6
2025-10-08 08:00:00,SOL,0.0,空,short,open_short,220.99
2025-10-08 12:00:00,BTC,7.7,空,flat,reduce_short,121900.0
2025-10-08 12:00:00,ETH,5.1,空,flat,reduce_short,4461.63
2025-10-08 12:00:00,SOL,4.9,空,flat,reduce_short,220.4
2025-10-08 16:00:00,BTC,16.2,空,short,open_short,122381.85
2025-10-08 16:00:00,ETH,13.1,空,short,open_short,4475.51
2025-10-08 16:00:00,SOL,0.9,空,short,open_short,221.61
2025-10-08 20:00:00,BTC,10.7,空,short,hold,122631.52
2025-10-08 20:00:00,ETH,7.0,空,short,hold,4477.85
2025-10-08 20:00:00,SOL,9.0,空,flat,reduce_short,222.29
2025-10-09 00:00:00,BTC,81.9,多,flat,reduce_short,123051.03
2025-10-09 00:00:00,ETH,52.7,中性,flat,reduce_short,4496.35
2025-10-09 00:00:00,SOL,48.9,中性,flat,hold,223.57
2025-10-09 04:00:00,BTC,30.0,空,short,open_short,122856.69
2025-10-09 04:00:00,ETH,19.6,空,short,open_short,4503.66
2025-10-09 04:00:00,SOL,73.9,多,long,open_long,227.7
2025-10-09 08:00:00,BTC,35.2,空,flat,reduce_short,122839.15
2025-10-09 08:00:00,ETH,23.1,空,flat,reduce_short,4511.29
2025-10-09 08:00:00,SOL,86.7,多,long,hold,228.34
2025-10-09 12:00:00,BTC,22.1,空,short,open_short,122144.7
2025-10-09 12:00:00,ETH,12.1,空,short,open_short,4455.04
2025-10-09 12:00:00,SOL,67.3,多,flat,reduce_long,227.47
2025-10-09 16:00:00,BTC,19.3,空,short,hold,121261.62
2025-10-09 16:00:00,ETH,0.0,空,short,hold,4328.0
2025-10-09 16:00:00,SOL,20.6,空,short,open_short,220.0
2025-10-09 20:00:00,BTC,86.7,多,flat,reduce_short,123563.38
2025-10-09 20:00:00,ETH,17.5,空,flat,reduce_short,4404.37
2025-10-09 20:00:00,SOL,70.0,多,flat,reduce_short,225.95
2025-10-10 00:00:00,BTC,0.1,空,short,open_short,119819.77
2025-10-10 00:00:00,ETH,0.7,空,short,open_short,4277.34
2025-10-10 00:00:00,SOL,8.1,空,short,open_short,217.22
2025-10-10 04:00:00,BTC,75.7,多,flat,reduce_short,121109.09
2025-10-10 04:00:00,ETH,42.9,空,flat,reduce_short,4337.46
2025-10-10 04:00:00,SOL,11.8,空,flat,reduce_short,218.94
2025-10-10 08:00:00,BTC,69.6,多,long,open_long,121745.27
2025-10-10 08:00:00,ETH,66.6,多,long,open_long,4380.7
2025-10-10 08:00:00,SOL,22.9,空,short,open_short,221.23
2025-10-10 12:00:00,BTC,37.0,空,flat,reduce_long,121234.51
2025-10-10 12:00:00,ETH,43.6,空,flat,reduce_long,4344.49
