time,symbol,score,signal,close_price
2025-05-06 08:00:00,SOL,50.5,中性,146.13
2025-05-06 12:00:00,BTC,48.4,中性,94574.57
2025-05-06 12:00:00,ETH,46.6,中性,1806.97
2025-05-06 12:00:00,SOL,43.4,空,144.95
2025-05-06 16:00:00,BTC,49.7,中性,94375.9
2025-05-06 16:00:00,ETH,45.5,中性,1801.68
2025-05-06 16:00:00,SOL,45.8,中性,144.64
2025-05-06 20:00:00,BTC,50.3,中性,93935.99
2025-05-06 20:00:00,ETH,42.1,空,1775.22
2025-05-06 20:00:00,SOL,43.6,空,142.99
2025-05-07 00:00:00,BTC,48.9,中性,94241.01
2025-05-07 00:00:00,ETH,40.0,空,1763.02
2025-05-07 00:00:00,SOL,41.6,空,142.46
2025-05-07 04:00:00,BTC,47.6,中性,94682.23
2025-05-07 04:00:00,ETH,43.9,空,1775.44
2025-05-07 04:00:00,SOL,45.7,中性,144.01
2025-05-07 08:00:00,BTC,37.4,空,97415.65
2025-05-07 08:00:00,ETH,41.3,空,1842.23
2025-05-07 08:00:00,SOL,40.1,空,149.03
2025-05-07 12:00:00,BTC,41.0,空,96576.0
2025-05-07 12:00:00,ETH,41.4,空,1828.63
2025-05-07 12:00:00,SOL,33.1,空,146.18
2025-05-07 16:00:00,BTC,36.5,空,97024.45
2025-05-07 16:00:00,ETH,37.3,空,1840.69
2025-05-07 16:00:00,SOL,39.5,空,147.84
2025-05-07 20:00:00,BTC,40.4,空,96966.08
2025-05-07 20:00:00,ETH,38.2,空,1830.7
2025-05-07 20:00:00,SOL,34.6,空,147.19
2025-05-08 00:00:00,BTC,36.3,空,96857.15
2025-05-08 00:00:00,ETH,32.1,空,1811.77
2025-05-08 00:00:00,SOL,33.8,空,146.23
2025-05-08 04:00:00,BTC,41.3,空,96766.8
2025-05-08 04:00:00,ETH,38.1,空,1798.18
2025-05-08 04:00:00,SOL,42.1,空,146.36
2025-05-08 08:00:00,BTC,48.1,中性,97770.01
2025-05-08 08:00:00,ETH,49.2,中性,1827.13
2025-05-08 08:00:00,SOL,50.4,中性,148.83
2025-05-08 12:00:00,BTC,41.8,空,98954.32
2025-05-08 12:00:00,ETH,57.0,多,1893.81
2025-05-08 12:00:00,SOL,46.5,中性,150.87
2025-05-08 16:00:00,BTC,36.6,空,99666.66
2025-05-08 16:00:00,ETH,47.5,中性,1934.98
2025-05-08 16:00:00,SOL,43.4,空,152.84
2025-05-08 20:00:00,BTC,41.2,空,99287.97
2025-05-08 20:00:00,ETH,53.1,中性,1959.7
2025-05-08 20:00:00,SOL,52.4,中性,154.58
2025-05-09 00:00:00,BTC,41.3,空,101276.49
2025-05-09 00:00:00,ETH,53.7,中性,2050.59
2025-05-09 00:00:00,SOL,48.5,中性,159.97
2025-05-09 04:00:00,BTC,41.2,空,102607.8
2025-05-09 04:00:00,ETH,57.5,多,2185.0
2025-05-09 04:00:00,SOL,43.9,空,162.85
2025-05-09 08:00:00,BTC,40.7,空,102820.0
2025-05-09 08:00:00,ETH,44.5,空,2200.91
2025-05-09 08:00:00,SOL,38.8,空,162.39
2025-05-09 12:00:00,BTC,40.5,空,102828.0
2025-05-09 12:00:00,ETH,44.3,空,2213.9
2025-05-09 12:00:00,SOL,39.3,空,161.86
2025-05-09 16:00:00,BTC,40.4,空,102968.25
2025-05-09 16:00:00,ETH,57.5,多,2412.88
2025-05-09 16:00:00,SOL,53.1,中性,166.37
2025-05-09 20:00:00,BTC,40.4,空,102899.99
2025-05-09 20:00:00,ETH,28.3,空,2339.99
2025-05-09 20:00:00,SOL,57.4,多,172.51
2025-05-10 00:00:00,BTC,47.1,中性,102480.83
2025-05-10 00:00:00,ETH,45.7,中性,2298.16
2025-05-10 00:00:00,SOL,44.1,空,169.05
2025-05-10 04:00:00,BTC,44.1,空,103183.94
2025-05-10 04:00:00,ETH,57.1,多,2340.0
2025-05-10 04:00:00,SOL,59.4,多,173.0
2025-05-10 08:00:00,BTC,48.7,中性,102865.7
2025-05-10 08:00:00,ETH,56.0,多,2326.44
2025-05-10 08:00:00,SOL,54.3,中性,171.39
2025-05-10 12:00:00,BTC,48.0,中性,103152.48
2025-05-10 12:00:00,ETH,56.9,多,2337.0
2025-05-10 12:00:00,SOL,53.4,中性,170.85
2025-05-10 16:00:00,BTC,44.0,空,103634.92
2025-05-10 16:00:00,ETH,45.9,中性,2382.6
2025-05-10 16:00:00,SOL,51.4,中性,171.63
2025-05-10 20:00:00,BTC,44.0,空,103695.98
2025-05-10 20:00:00,ETH,52.0,中性,2408.28
2025-05-10 20:00:00,SOL,40.5,空,171.16
2025-05-11 00:00:00,BTC,44.1,空,103435.22
2025-05-11 00:00:00,ETH,62.7,多,2461.26
2025-05-11 00:00:00,SOL,50.1,中性,171.85
2025-05-11 04:00:00,BTC,48.8,中性,103193.43
2025-05-11 04:00:00,ETH,64.0,多,2491.02
2025-05-11 04:00:00,SOL,52.0,中性,172.7
2025-05-11 08:00:00,BTC,41.6,空,104428.58
2025-05-11 08:00:00,ETH,50.6,中性,2544.12
2025-05-11 08:00:00,SOL,57.5,多,179.16
2025-05-11 12:00:00,BTC,44.2,空,104153.72
2025-05-11 12:00:00,ETH,53.1,中性,2545.02
2025-05-11 12:00:00,SOL,47.6,中性,177.26
2025-05-11 16:00:00,BTC,48.2,中性,103825.39
2025-05-11 16:00:00,ETH,46.3,中性,2481.0
2025-05-11 16:00:00,SOL,39.6,空,173.0
2025-05-11 20:00:00,BTC,44.4,空,104601.9
2025-05-11 20:00:00,ETH,54.7,中性,2515.63
2025-05-11 20:00:00,SOL,46.9,中性,174.06
2025-05-12 00:00:00,BTC,43.4,空,103984.13
2025-05-12 00:00:00,ETH,37.9,空,2470.79
2025-05-12 00:00:00,SOL,35.3,空,170.54
2025-05-12 04:00:00,BTC,47.2,中性,104269.85
2025-05-12 04:00:00,ETH,50.1,中性,2509.91
2025-05-12 04:00:00,SOL,46.4,中性,172.34
2025-05-12 08:00:00,BTC,48.6,中性,104587.31
2025-05-12 08:00:00,ETH,50.4,中性,2531.66
2025-05-12 08:00:00,SOL,48.6,中性,174.52
